Reporting Railroad Code,Reporting Railroad Name,Year,Accident Number,PDF Link,Accident Year,Accident Month,Other Railroad Code,Other Railroad Name,Other Accident Number,Other Accident Year,Other Accident Month,Maintenance Railroad Code,Maintenance Railroad Name,Maintenance Accident Number,Maintenance Accident Year,Maintenance Accident Month,Grade Crossing ID,Day,Date,Time,Accident Type Code,Accident Type,Hazmat Cars,Hazmat Cars Damaged,Hazmat Released Cars,Persons Evacuated,Subdivision,Division Code,Division,Station,Milepost,State Code,State Abbreviation,State Name,County Code,County Name,District,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Track Type Code,Track Type,Track Name,Track Class,Track Density,Train Direction Code,Train Direction,Equipment Type Code,Equipment Type,Equipment Attended,Train Number,Train Speed,Recorded Estimated Speed,Maximum Speed,Gross Tonnage,Signalization Code,Signalization,Method Of Operation Code,Method Of Operation,Adjunct Code 1,Adjunct Name 1,Adjunct Code 2,Adjunct Name 2,Adjunct Code 3,Adjunct Name 3,Remote Control Locomotive Code,Remote Control Locomotive,First Car Initials,First Car Number,First Car Position,First Car Loaded,Causing Car Initials,Causing Car Number,Causing Car Position,Causing Car Loaded,Positive Alcohol Tests,Positive Drug Tests,Passengers Transported,Head End Locomotives,Mid Train Manual Locomotives,Mid Train Remote Locomotives,Rear End Manual Locomotives,Rear End Remote Locomotives,Derailed Head End Locomotives,Derailed Mid Train Manual Locomotives,Derailed Mid Train Remote Locomotives,Derailed Rear End Manual Locomotives,Derailed Rear End Remote Locomotives,Loaded Freight Cars,Loaded Passenger Cars,Empty Freight Cars,Empty Passenger Cars,Cabooses,Derailed Loaded Freight Cars,Derailed Loaded Passenger Cars,Derailed Empty Freight Cars,Derailed Empty Passenger Cars,Derailed Cabooses,Equipment Damage Cost,Track Damage Cost,Total Damage Cost,Primary Accident Cause Code,Primary Accident Cause,Contributing Accident Cause Code,Contributing Accident Cause,Accident Cause Code,Accident Cause,Engineers On Duty,Firemen On Duty,Conductors On Duty,Brakemen On Duty,Hours Engineers On Duty,Minutes Engineers On Duty,Hours Conductors On Duty,Minutes Conductors On Duty,Railroad Employees Killed,Railroad Employees Injured,Passengers Killed,Passengers Injured,Others Killed,Others Injured,Reporting Railroad Fatalities for 55a,Reporting Railroad Injuries for 55a,Total Persons Killed,Total Persons Injured,Total Killed Form 54,Total Injured Form 54,Special Study 1,Special Study 2,Latitude,Longitude,Narrative,Joint Track Type,Joint Track Class,Class Code,Class,Joint CD,Incident Key,Report Key,Reporting Railroad Company Grouping,Reporting Railroad Class,Reporting Railroad SMT Grouping,Reporting Parent Railroad Code,Reporting Parent Railroad Name,Reporting Railroad Holding Company,Other Railroad Company Grouping,Other Railroad Class,Other Railroad SMT Grouping,Other Parent Railroad Code,Other Parent Railroad Name,Other Railroad Holding Company,Maintenance Railroad Company Grouping,Maintenance Railroad Class,Maintenance Railroad SMT Grouping,Maintenance Parent Railroad Code,Maintenance Parent Railroad Name,Maintenance Railroad Holding Company,Location
NS,Norfolk Southern Railway Company,2011,096842,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS09684220111030,11,10,,,,,,NS,Norfolk Southern Railway Company,096842,11,10,,30,10/30/2011 12:00:00 AM,6:40 PM,01,Derailment,0,0,0,0,DEARBORN,,,PORTAGE,CD487.,18,IN,INDIANA,127,PORTER,4,48.0,3,Dusk,3,Rain,4,Industry,A40,1,0000,1,North,1,Freight Train,Yes,B62B,007,Recorded,007,5110,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,EJE,004443,005,Yes,,,000,,,,No,2,0,0,0,0,0,0,0,0,0,33,0,0,0,0,5,0,0,0,0,17100,0,17100,T110,Wide gage (due to defective or missing crossties),,,T110,Wide gage (due to defective or missing crossties),1,0,1,0,9,40,9,40,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,41.619971,-87.164379999999994,B62B330 WITH 2 UNITS AND 33 X 0 SHOVED NORTH INTO PAD TRACK #3 AND DERAILED 5 CARS,Industry,1,1,1,1,NS096842201110,NS096842201110,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-87.16438 41.619971)
NS,Norfolk Southern Railway Company,2018,128583,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS12858320180220,18,02,,,,,,NS,Norfolk Southern Railway Company,128583,18,02,,20,02/20/2018 12:00:00 AM,8:05 AM,12,Other impacts,0,0,0,0,CHICAGO LINE,,,ELKHART,CD422.,18,IN,INDIANA,039,ELKHART,4,52.0,2,Day,1,Clear,2,Yard,RT01,1,0000,2,South,5,Single Car,No,NOTR,000,Estimated,004,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,ICG,068100,001,Yes,,,000,,,,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15932,0,31964,M411,Passed couplers (automated classification yard),,,M411,Passed couplers (automated classification yard),0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.67736,-85.978494999999995,BE42 SHOVING CUT OF CARS FROM CT06 INTO 1R WHEN 1 CAR DERAILED.,Yard,1,1,1,1,NS128583201802,NS128583201802,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.978495 41.67736)
NS,Norfolk Southern Railway Company,2020,137505,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS13750520200316,20,03,,,,,,NS,Norfolk Southern Railway Company,137505,20,03,,16,03/16/2020 12:00:00 AM,11:25 PM,01,Derailment,0,0,0,0,LAKE,,,NEW HAVEN,B367.0,18,IN,INDIANA,003,ALLEN,4,39.0,4,Dark,2,Cloudy,2,Yard,NORTH LEAD,1,0000,4,West,1,Freight Train,Yes,L41L,008,Recorded,008,2381,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,CBFX,345071,014,Yes,,,000,,,,No,1,0,0,0,0,0,0,0,0,0,17,0,3,0,0,7,0,0,0,0,16649,12678,29327,T110,Wide gage (due to defective or missing crossties),,,T110,Wide gage (due to defective or missing crossties),1,0,1,0,1,26,1,26,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.074437000000003,-85.057631999999998,"L41L416 WITH THE NS E9620, 17 LOADS AND 3 EMPTIES, WHILE PULLING WEST DOWN THE NORTH LEAD TO DEPART,DERAILED CBFX 345071, NAHX 20645, ECNX 165545, NAHX 20482, POTX 1925, POTX 2672 AND POTX 2009.",Yard,1,1,1,1,NS137505202003,NS137505202003,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.057632 41.074437)
NS,Norfolk Southern Railway Company,2024,155996,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS15599620240309,24,03,,,,,,NS,Norfolk Southern Railway Company,155996,24,03,,09,03/09/2024 12:00:00 AM,10:50 AM,04,Side collision,0,0,0,0,CHICAGO LINE,,,ELKHART,CD422.,18,IN,INDIANA,039,ELKHART,4,55.0,2,Day,1,Clear,2,Yard,2 LEAD,2,,4,West,8,Light loco(s),Yes,BE16,013,Recorded,013,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,L,Special Instructions,,,1,Remote control portable transmitter,NS,006144,001,No,,,000,,0,0,No,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,539,H306,"Shoving movement, absence of man on or at leading end of movement",,,H306,"Shoving movement, absence of man on or at leading end of movement",1,0,0,0,3,20,,,0,0,0,0,0,0,0,0,0,0,0,0,110,0,41.677391999999998,-85.978437,"BE16 REMOTE JOB, LIGHT LOCOMOTIVES PULLED WEST OUT OF BOWL ON NUMBER 2 LEAD STRIKING 35J, LIGHT LOCOMOTIVES, CROSSING FROM THE RUNNER TRACK, 1 TO 2 LEAD GOING TO THE LOCAL YARD. DERAILED NS6144 WEST ENGINE ON THE BE16.",Yard,2,1,1,1,NS155996202403,NS155996202403,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.978437 41.677392)
NS,Norfolk Southern Railway Company,2019,135235,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS13523520190825,19,08,,,,,,NS,Norfolk Southern Railway Company,135235,19,08,,25,08/25/2019 12:00:00 AM,9:15 PM,01,Derailment,1,1,0,0,LAKE,,,NEW HAVEN,B365.0,18,IN,INDIANA,003,ALLEN,4,65.0,4,Dark,1,Clear,2,Yard,EW14,1,0000,4,West,1,Freight Train,Yes,12QL,006,Recorded,006,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,GRW,007476,027,Yes,,,000,,,,No,2,0,0,0,0,0,0,0,0,0,51,0,5,0,0,3,0,1,0,0,18435,8000,26435,T314,Switch point worn or broken,,,T314,Switch point worn or broken,1,0,1,0,3,15,3,15,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.071635999999998,-85.019841,"NS TRAIN 12QL325 DERAILED NBTX 780725, SOU 531423, GRW 7059, GRW 7476 WHILE SHOVING WESTBOUND.",Yard,1,1,1,1,NS135235201908,NS135235201908,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.019841 41.071636)
NS,Norfolk Southern Railway Company,2015,114132,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS11413220150202,15,02,,,,,,NS,Norfolk Southern Railway Company,114132,15,02,,02,02/02/2015 12:00:00 AM,4:30 AM,01,Derailment,0,0,0,0,LAKE,,,NEW HAVEN,B367.0,18,IN,INDIANA,003,ALLEN,4,16.0,1,Dawn,6,Snow,2,Yard,EW 15,1,0000,4,West,7,Yard/switching,Yes,LF42,004,Estimated,004,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,TILX,315648,001,Yes,,,000,,,,No,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,7,0,1,0,0,3550,13092,16642,H312,Passed couplers (other than automated classification yard)  [Desc.Changed-Refer to Current/Prev.Guid,,,H312,Passed couplers (other than automated classification yard)  [Desc.Changed-Refer to Current/Prev.Guid,1,0,1,0,4,15,4,15,0,0,0,0,0,0,0,0,0,0,0,0,CWR,,41.074435999999999,-85.057585000000003,"LOCAL ASSIGNMENT LF42 WITH 1 LOCOMOTIVE, 7 LOADS, 1 EMPTY, AND 560 TONS ALLOWED CARS TO FREE-ROLL INTO EW15 WHERE COUPLERS BYPASSED BETWEEN TBOX 666607 AND NS 114591 RESULTING IN ROLLED RAIL AND 8 DERAILED CARS.",Yard,1,1,1,1,NS114132201502,NS114132201502,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.057585 41.074436)
NS,Norfolk Southern Railway Company,2015,115084,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS11508420150401,15,04,,,,,,NS,Norfolk Southern Railway Company,115084,15,04,,01,04/01/2015 12:00:00 AM,3:20 AM,01,Derailment,0,0,0,0,LAKE,,,PERU,D200.0,18,IN,INDIANA,103,MIAMI,4,39.0,4,Dark,1,Clear,2,Yard,PERU TRACK 1,1,0000,3,East,1,Freight Train,Yes,20TL,004,Recorded,004,6284,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,NS,009635,001,No,,,000,,0,0,No,3,0,0,0,0,1,0,0,0,0,39,0,0,0,0,0,0,0,0,0,12621,1100,13721,H303,"Derail, failure to apply or remove",,,H303,"Derail, failure to apply or remove",1,1,1,0,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,,40.770631999999999,-86.022997000000004,"TRAIN 20TL630 WITH 3 LOCOMOTIVES, 39 LOADS, AND 6284 TONS PULLING EAST ON PERU TRACK 1 WHEN NS 9635DERAILED.",Yard,1,1,1,1,NS115084201504,NS115084201504,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-86.022997 40.770632)
NS,Norfolk Southern Railway Company,2019,136546,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS13654620191217,19,12,,,,,,NS,Norfolk Southern Railway Company,136546,19,12,,17,12/17/2019 12:00:00 AM,10:20 AM,05,Raking collision,0,0,0,0,CHICAGO LINE,,,ELKHART,CD422.,18,IN,INDIANA,039,ELKHART,4,32.0,2,Day,2,Cloudy,2,Yard,INSIDE LEAD,2,0000,4,West,1,Freight Train,Yes,BE19,009,Recorded,010,1458,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,WRWK,000613,016,Yes,,,000,,,,No,1,0,0,0,0,0,0,0,0,0,13,0,3,0,0,2,0,0,0,0,87388,0,215585,H399,Other general switching rules (Provide detailed  description in narrative),,,H399,Other general switching rules (Provide detailed  description in narrative),1,0,1,1,3,50,3,50,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.67736,-85.978494999999995,BE19 SIDESWIPED CARS OF BE12 WHEN THE HUMP SWITCH TENDER REQUESTED THE ROUTE IN THE COMPUTER BUT FAILED TO DOUBLE CHECK THE ROUTE WAS ACTUALLY LINED. DERAILING AND DAMAGING CARS.,Yard,2,1,1,1,NS136546201912,NS136546201912,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.978495 41.67736)
NS,Norfolk Southern Railway Company,2011,097455,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS09745520111230,11,12,,,,,,NS,Norfolk Southern Railway Company,097455,11,12,,30,12/30/2011 12:00:00 AM,12:15 AM,05,Raking collision,0,0,0,0,DEARBORN,,,ELKHART,CD421.,18,IN,INDIANA,039,ELKHART,4,38.0,4,Dark,1,Clear,2,Yard,CT18,1,0000,4,West,7,Yard/switching,Yes,BE18,002,Estimated,002,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,ARMN,110540,001,Yes,,,000,,,,No,1,0,0,0,0,0,0,0,0,0,112,0,8,0,0,0,0,0,0,0,0,0,10125,M411,Passed couplers (automated classification yard),,,M411,Passed couplers (automated classification yard),1,0,1,0,9,39,9,39,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,41.677460000000004,-85.962885,BE18 HUMPING RT14 WITH 112 X 8 INTO CT17. HUMPED 16 EXTRA HEAVY CARS (SINGLES) INTO CT17 CAUSING THEALHX 1169 TO ROLL OUT OF THE WEST END STRIKING THE ARMN 110540 AND NOKL 6800040 ON TRACK CT16 BEINGPULLED BY BE47.,Yard,1,1,1,1,NS097455201112,NS097455201112,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.962885 41.67746)
NS,Norfolk Southern Railway Company,2022,145485,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS14548520220608,22,06,,,,,,NS,Norfolk Southern Railway Company,145485,22,06,,08,06/08/2022 12:00:00 AM,10:27 AM,12,Other impacts,0,0,0,0,CHICAGO LINE-ELKHART,,,ELKHART,CD424.,18,IN,INDIANA,039,ELKHART,4,72.0,2,Day,1,Clear,2,Yard,CLASS TRACK 67,1,0000,4,West,5,Single Car,No,NOTR,000,Estimated,002,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,ATW,300870,001,No,,,000,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16562,0,17250,M411,Passed couplers (automated classification yard),,,M411,Passed couplers (automated classification yard),0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.668489999999998,-86.014269999999996,DURING STANDARD HUMP OPERATIONS BE11 USING CONSIST 858-3342-6206 IN AUTOMATIC MODE HUMPED ATW 300807INTO CLASS TRACK 67 FOLLOWED BY CRYX 5942. THERE CRYX 5942 B-END COUPLER BYPASSED B-END COUPLER OFATW 300870 ROLLING THE NORTH RAIL DERAILING ATW 3000870 L1 & L2 WHEELS.,Yard,1,1,1,1,NS145485202206,NS145485202206,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-86.01427 41.66849)
NS,Norfolk Southern Railway Company,2019,136616,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS13661620191223,19,12,,,,,,NS,Norfolk Southern Railway Company,136616,19,12,,23,12/23/2019 12:00:00 AM,2:15 AM,13,Other (describe in narrative),0,0,0,0,CHICAGO LINE,,,ELKHART,CD422.,18,IN,INDIANA,039,ELKHART,4,32.0,4,Dark,1,Clear,2,Yard,RECEIVING LEAD,1,0000,3,East,1,Freight Train,Yes,14QB,007,Recorded,007,8731,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,NS,009712,001,No,,,000,,,,No,3,0,0,0,0,2,0,0,0,0,60,0,28,0,0,0,0,0,0,0,334,23145,23479,M405,Interaction of lateral/vertical forces (includes harmonic rock off),,,M405,Interaction of lateral/vertical forces (includes harmonic rock off),1,0,1,0,,45,,45,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.67736,-85.978494999999995,14QB223 OPERATING EAST OFF OF WF02 DERAILED THE NS 9712 (ALL WHEELS) AND NS 9884 L6 WHEEL WHILE OPERATING OVER THE CROSSOVERS AND ONTO THE RECEIVING YARD LEAD.,Yard,1,1,1,1,NS136616201912,NS136616201912,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.978495 41.67736)
NS,Norfolk Southern Railway Company,2022,146433,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS14643320220909,22,09,,,,,,NS,Norfolk Southern Railway Company,146433,22,09,545885X,09,09/09/2022 12:00:00 AM,1:00 PM,09,Obstruction,0,0,0,0,KANKAKEE LINE,,,SCHERERVILLE,LK009.,18,IN,INDIANA,089,LAKE,4,85.0,2,Day,1,Clear,1,Main,SINGLE MAIN TRACK,3,0001,4,West,1,Freight Train,Yes,L61B,030,Recorded,030,4870,1,Signaled,,Signal Indication,J,Positive Train Control,,,,,0,Not a remotely controlled operation,BNSF,008187,001,No,,,000,,,,No,2,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,96000,96000,M404,"Object or equipment on or fouling track - other than above (for  vandalism, see code M503)",,,M404,"Object or equipment on or fouling track - other than above (for  vandalism, see code M503)",1,0,1,0,6,30,6,30,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.522748999999997,-87.466442000000001,THE I61 WAS TRAVELING WEST ON THE LK LINE WHEN A OVERHEAD WIRE THAT LOST TENSION WAS CAUGHT BY A UNKNOWN RAILCAR. THE WIRE CAUGHT A OVERHEAD SIGNAL AND MADE IT FALL DOWN. NO VEHICLE INCIDENT WAS INVOLVED AND NO CROSSING COLLISION.,Main,3,1,1,1,NS146433202209,NS146433202209,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-87.466442 41.522749)
NS,Norfolk Southern Railway Company,2016,122048,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS12204820160913,16,09,CFE,"CHICAGO, FT. WAYNE & EASTERN",CFE105216O,16,09,NS,Norfolk Southern Railway Company,122048,16,09,,13,09/13/2016 12:00:00 AM,3:00 PM,01,Derailment,0,0,0,0,LAKE,,,FORT WAYNE,D145.0,18,IN,INDIANA,003,ALLEN,4,81.0,2,Day,1,Clear,1,Main,CF&E CONNECTION,1,0000,3,East,1,Freight Train,Yes,10E9,006,Recorded,006,7676,2,Not Signaled,,Yard/Restricted Limits,L,Special Instructions,,,,,0,Not a remotely controlled operation,AEX,009132,001,Yes,,,000,,,,No,3,0,0,0,0,0,0,0,0,0,68,0,5,0,0,8,0,1,0,0,24015,4000,40015,T110,Wide gage (due to defective or missing crossties),,,T110,Wide gage (due to defective or missing crossties),1,0,1,0,1,31,1,31,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.071438999999998,-85.108193,NS TRAIN 10E DERAILED ON THEIR PIQUA LEAD. TRAIN WENT ONTO CFE HUMP LEAD AND CAUSED RAIL TO ROLL. THE CAUSE WAS DUE TO WIDE GAUGE THAT WAS POSSIBLY CAUSED BY #6 AXLE ON NS ENGINE 9609 BUT NOT AGREED UPON BY NS. TRACK CONDITIONS DID NOT CAUSE DERAILMEENT. APPROXIMATELY 650 FEET OF TRACK WAS DAMAGED.,Main,1,1,1,1,NS122048201609,NS122048201609,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,Shortline,Class 3,SMT-2 - Short Line East,CFE,"CHICAGO, FT. WAYNE & EASTERN",Genesee & Wyoming,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.108193 41.071439)
NS,Norfolk Southern Railway Company,2021,141197,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS14119720210410,21,04,,,,,,NS,Norfolk Southern Railway Company,141197,21,04,,10,04/10/2021 12:00:00 AM,6:45 AM,01,Derailment,16,0,0,0,GREAT LAKES,,,ROANOKE,D160.0,18,IN,INDIANA,069,HUNTINGTON,4,57.0,1,Dawn,1,Clear,2,Yard,GM17,2,0000,4,West,1,Freight Train,Yes,L44L,000,Recorded,011,2089,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,NS,655754,004,No,,,000,,,,No,1,0,0,0,0,0,0,0,0,0,17,0,26,0,0,1,0,0,0,0,29500,4332,49111,T101,Cross level of track irregular (at joints),,,T101,Cross level of track irregular (at joints),1,0,1,0,8,45,8,45,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,40.973557999999997,-85.350682000000006,"NS TRAIN 13JL609 SHOVING EAST, HAD TTGX 980853 RIDE UP THE POINT OF THE FROG, CAUSING IT TO DERAIL,ALONG WITH 4 OTHER CARS, AND STRIKE 3 CARS ON NS TRAIN L44L909 IN A DIFFERENT TRACK.",Yard,2,1,1,1,NS141197202104,NS141197202104,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.350682 40.973558)
NS,Norfolk Southern Railway Company,2019,135158,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS13515820190819,19,08,,,,,,NS,Norfolk Southern Railway Company,135158,19,08,,19,08/19/2019 12:00:00 AM,5:05 AM,12,Other impacts,0,0,0,0,CHICAGO LINE,,,ELKHART,CD422.,18,IN,INDIANA,039,ELKHART,4,72.0,1,Dawn,4,Fog,2,Yard,CT31,1,0000,4,West,7,Yard/switching,Yes,BE47,005,Estimated,005,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,1,Remote control portable transmitter,NS,006142,001,No,,,000,,,,No,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,0,848,23721,47545,M408,Yard skate slid and failed to stop cars,,,M408,Yard skate slid and failed to stop cars,1,0,0,0,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.67736,-85.978494999999995,"DUE TO REPETITIVE IMPACT FROM HUMPING INTO CT31, ADMX 31001 WAS PUSHED OUT OF THE SKATES AND ROLLEDINTO THE FOUL OF THE LEAD.IT WAS STRUCK BY RCO UNIT NS 6142, PULLING OUT OF CT38, CAUSING A SIDE SWIPE DERAILMENT AND ADMX 31001 TO ROLL ONTO ITS SIDEE. 5,000 GALLONS OF ALCOHOLS, N.O.S. CLASS 3 UN198WERE RELEASED.",Yard,1,1,1,1,NS135158201908,NS135158201908,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.978495 41.67736)
